idCliente;fechaAlta;fechaNacimiento;genero;nombre;apellido;email;direccion;ciudad;referencia;provincia;fechaBaja;estado
151;28-2-2000;30/12/97;masculino;Juan Manuel;Carmona;juan_manuel.carmona@gmail.com;Leopoldo Lugones 1016;Santiago del Estero;;Santiago del Estero;;
152;28-2-2000;26/2/48;femenino;Jimena;Martinez;jimena.martinez@gmail.com;Pellegrini 600;Salta;;Salta;;
153;28-2-2000;20/12/73;femenino;Nadia;Choque;nadia.choque@gmail.com;Bolivar 2422;Corrientes;;Corrientes;;
154;29-2-2000;11/6/58;femenino;Marika;Thomas;marika.thomas@gmail.com;17 140;Santiago del Estero;Referencia: 142 Entre: General piña;Santiago del Estero;;
155;29-2-2000;6/1/31;masculino;Eric;Tobar;eric.tobar@gmail.com;ARRIBEÑOS 2415;Belgrano;PB Referencia: ES UN LOCAL DE SUSHI. Entre: BLANCO ENCALADA y MONROE;Capital Federal;;
156;29-2-2000;11/10/40;femenino;Abril;Testa;abril.testa@gmail.com;PASO 674;Balvanera;Local Referencia: 9 a 17 hs Entre: Viamonte y Tucuman;Capital Federal;;
157;29-2-2000;5/8/58;femenino;Noemi;Poma;noemi.poma@gmail.com;Tres Arroyos 4130;Los Polvorines;;Buenos Aires;;
158;29-2-2000;28/10/33;masculino;Carlos;Rivas;carlos.rivas@gmail.com;Mariano Moreno 1575;Moron;;Buenos Aires;;
159;1-3-2000;23/7/39;masculino;Hugo;Quinteros;hugo.quinteros@gmail.com;Italia 1287;Santiago del Estero;sn Referencia: antes de Jesus Maria a la derecha en callejon asta el fondo porton gris fabrica favimex de vidrio dejar con el guardia de seguri;Santiago del Estero;;
160;2-3-2000;13/1/74;femenino;Malvina;Poma;malvina.poma@gmail.com;848 1732;Comodoro Rivadavia;Lote 36 Referencia: Lote 36, tel alternativo 299 5718563;Chubut;;
161;2-3-2000;29/5/63;femenino;Ellie;Gimenez;ellie.gimenez@gmail.com;BERNALDES 1859;Monte Castro;PB DEPTO. 1 O 2 Referencia: ENTREGAR DE 10 A 17 HS. TELEFONO 11-6751-9298. RECIBE DIEGO, DANIEL O GRACIELA Entre: ALCARAZ y MIRANDA;Capital Federal;;
162;2-3-2000;12/10/47;masculino;Jose;Huamani;jose.huamani@gmail.com;Moldes 1081;Salta;Local Referencia: Local Entre: Lacarra y Fernandez;Salta;;
163;2-3-2000;25/2/64;masculino;Davide;Duarte;davide.duarte@gmail.com;Ecuador 4400;San Miguel de Tucuman;Piso 2do - Dpto 8 Referencia: Piso 2do - Dpto 8 Entre: block F8;Tucuman;;
164;3-3-2000;24/3/32;masculino;Mario;Cruz;mario.cruz@gmail.com;Capitan Fragata Moyano 2971;Luis Guillon;Referencia: Llamar al telefono para abrir el porton;Buenos Aires;;
165;3-3-2000;17/9/57;masculino;Guillermo;Alvarado;guillermo.alvarado@gmail.com;Freire 1895;Belgrano;A Referencia: A;Capital Federal;;
166;3-3-2000;18/2/70;masculino;Ariel;Colombo;ariel.colombo@gmail.com;Santa Rosa 1065;Santiago del Estero;;Santiago del Estero;;
167;3-3-2000;31/3/53;masculino;Daniel;Yañez;daniel.yañez@gmail.com;marie 974;San Felipe;;Salta;;
168;3-3-2000;26/4/86;masculino;Franco;Galvez;franco.galvez@gmail.com;Francia 4459;Santa Fe;;Santa Fe;;
169;4-3-2000;7/4/46;femenino;Amanda;Herrera;amanda.herrera@gmail.com;Bs As 880;Rosario;2 piso Dto 1  Entre: Cordoba y Rioja;Santa Fe;;
170;4-3-2000;24/11/99;femenino;Karen;Ayala;karen.ayala@gmail.com;Obispo Salguero 836;Cordoba;5;Cordoba;;
171;5-3-2000;4/10/57;femenino;Natalia;Ybarra;natalia.ybarra@gmail.com;Regimiento 12 de infanteria 3384;Santa Fe;A2-4 Referencia: Llamar al llegar Entre: Pintores y Hornos;Santa Fe;;
172;5-3-2000;8/9/96;femenino;Soraya;Aguirre;soraya.aguirre@gmail.com;La Rioja 1555;San Cristobal;8C Referencia: 8C Entre: Pavon y Av Garay;Capital Federal;;
173;5-3-2000;16/2/89;femenino;Romina;Mancini;romina.mancini@gmail.com;ayacucho 1130;Basavilbaso;;Entre Rios;;
174;5-3-2000;1/5/70;femenino;Anais;Moretti;anais.moretti@gmail.com;Saavedra 578;Rosario;Entre: J.M. Rozas Y 1 Mayo;Santa Fe;;
175;5-3-2000;27/6/61;femenino;Sienna;Russo;sienna.russo@gmail.com;Don torcuato 2272836;Misiones;;San Juan;;
176;6-3-2000;20/8/46;femenino;Jasmine;Coronel;jasmine.coronel@gmail.com;Blanco Encalada 2250;Belgrano;Referencia: Puerta blanca Entre: vuelta de obligado y cuba;Capital Federal;;
177;6-3-2000;24/12/66;femenino;Eliana;Montoya;eliana.montoya@gmail.com;509 2849;La Plata;Referencia: Frente a Bliss Spa. Tengo un Paisaje hecho Con Ceramicas En El Porche. Entre: Rio Parana y Curumalal;Buenos Aires;;
178;6-3-2000;12/5/98;masculino;Rafael;Montenegro;rafael.montenegro@gmail.com;San Patricio 5660;Santiago del Estero;25-3 Referencia: puerta forrada de rojo Entre: Valle de copala y martel;Santiago del Estero;;
179;6-3-2000;14/8/91;masculino;Luis Andres;Rizzi;luis_andres.rizzi@gmail.com;Av. Ing. Acevedo 468;Villa Constitucion;B Referencia: fachada color Naranja entre 5 de Mayo y Nevado de Colima frente al modulo de la Guardia Civil. X 5 de Mayo a la Izq en Aurre Exp Entre: Nevado de Colima y 5 de Mayo;Santa Fe;;
180;7-3-2000;4/6/67;femenino;Gabriela;Alvarado;gabriela.alvarado@gmail.com;Esmeralda 3430;Florida Oeste;Referencia: NEGOCIO STICKERS Y LONAS A BORDO DE CARRETERA (JUNTO AL COLEGIO MONTE ALBAN Y LA GESTORIA) Entre: ambar y alejandrina;Buenos Aires;;
181;7-3-2000;7/10/91;femenino;Abril;Rodriguez;abril.rodriguez@gmail.com;Alameda 552;Los Antiguos;;Santa Cruz;;
182;7-3-2000;22/7/71;femenino;Noelia;Navas;noelia.navas@gmail.com;Tres Sargentos 2989;comodoro rivadavia;;Chubut;;
183;7-3-2000;25/4/32;masculino;Marc;Leiva;marc.leiva@gmail.com;Raposo 6632;Wilde;;Buenos Aires;;
184;7-3-2000;1/7/75;masculino;Anthony;Vargas;anthony.vargas@gmail.com;Silvio Ruggieri 2944;Palermo;;Capital Federal;;
185;8-3-2000;5/8/42;femenino;Lily;Vitale;lily.vitale@gmail.com;Burela 2148;Villa Urquiza;Torre 2 Dpto. 12 B  Entre: Olazabal y Mendoza;Capital Federal;;
186;8-3-2000;19/10/40;masculino;Gabriel;Moretti;gabriel.moretti@gmail.com;jorge luis borges 230;Rio Tercero;;Cordoba;;
187;8-3-2000;2/1/98;masculino;Vittorio;Prado;vittorio.prado@gmail.com;Saint germain mza 3 lote 14 5808;Santiago del Estero;;Santiago del Estero;;
188;9-3-2000;28/2/55;masculino;Valentin;Cruz;valentin.cruz@gmail.com;Roberto Castro Ex 106 Villa Borges 2436;Santiago del Estero;Referencia: Casa Roja2 Pisos Entre: 5 De Mayo y Pipila;Santiago del Estero;;
189;9-3-2000;7/5/44;masculino;Antoine;Pacheco;antoine.pacheco@gmail.com;Uruguay 500;Santiago del Estero;;Santiago del Estero;;
190;9-3-2000;5/11/94;femenino;Marina;Huaman;marina.huaman@gmail.com;Esteco 992;Salta;;Salta;;
191;10-3-2000;2/6/46;femenino;Elysia;Monti;elysia.monti@gmail.com;Paysandu 1138;Florencio Varela;Referencia: Justo en una esquina, reja negra, casa blanca Entre: Austria;Buenos Aires;;
192;10-3-2000;4/1/93;masculino;Horacio;Allen;horacio.allen@gmail.com;Suquia 648;La Francia;Referencia: El fracc esta sobre la Av. Adolf Horno y el fraac esta aun costado del club d los tigres Entre: Via Aqua y Via Aqua;Cordoba;;
193;10-3-2000;30/10/68;femenino;Amabel;Montiel;amabel.montiel@gmail.com;Neuquen 4931;Bernal Oeste;Referencia: Frente con rejas celestes Entre: 174 y 175;Buenos Aires;;
194;10-3-2000;27/4/40;masculino;Timothy;Paniagua;timothy.paniagua@gmail.com;Pedro leon gallo 970;Santiago del Estero;Almacen devoluciones Referencia: Almacen para devoluciones y despachos. Horario de atencion: L a V de 9:00 am a 4:00 pm, Sabados de 9:00 a 11:30 am.;Santiago del Estero;;
195;10-3-2000;11/2/37;femenino;Elisa;Bianchi;elisa.bianchi@gmail.com;Soberania nacional 2428;Ushuaia;;Tierra del Fuego;;
196;10-3-2000;29/1/45;femenino;Gimena;Ticona;gimena.ticona@gmail.com;La Rioja 1360;Villa Maria;;Cordoba;;
197;11-3-2000;3/3/74;masculino;Edward;Ponce;edward.ponce@gmail.com;Dr Mario Corbalan 2856;Santiago del Estero;Referencia: calle de terraceria y georeferencias del predio 31.887301, -116.622648;Santiago del Estero;;
198;11-3-2000;9/1/43;femenino;Lila;Lewis;lila.lewis@gmail.com;Bolivia 150;Santiago del Estero;Referencia: Local 19A;Santiago del Estero;;
199;11-3-2000;31/10/32;femenino;Teresa;Morales;teresa.morales@gmail.com;Joaquin Soto 16;Puerto Madryn;;Chubut;;
200;11-3-2000;10/11/92;femenino;Delilah;Ticona;delilah.ticona@gmail.com;Cordoba 56;Ataliva Roca;Referencia: casa con tranquera de madera;La Pampa;;
201;12-3-2000;30/5/63;femenino;Lourdes;Ortega;lourdes.ortega@gmail.com;Constituyentes 656;Puerto Madryn;;Chubut;;
202;13-3-2000;4/1/71;masculino;Gino;Tovar;gino.tovar@gmail.com;Piso8 SN;Misiones;;Misiones;;
203;14-3-2000;18/1/96;femenino;Aisha;Ricci;aisha.ricci@gmail.com;saenz peña 2594;Santiago del Estero;Referencia: A medida cuadra de la Iglesia del Socorro Entre: Trinidad Rodriguez y Socorro;Santiago del Estero;;
204;14-3-2000;1/7/70;femenino;Pamela;Rivas;pamela.rivas@gmail.com;Alem 3238;General Paz Ranchos;Casa Roja;Buenos Aires;;
205;15-3-2000;1/10/34;femenino;Ariana;Montoya;ariana.montoya@gmail.com;Granadero gurell 756;La Rioja;Referencia: ESTA PINTADO DE CAFE Y TIENE MALLA SICLONICA  Entre: EL PARAISO  y TEJONSITO;La Rioja;;
206;15-3-2000;2/1/59;femenino;Zola;Fiore;zola.fiore@gmail.com;Calle 153 SN;los Berros;sarmiento Referencia: Ruta 153 Antes De Yegar Al Lubricentro Jerman Hay Una Gomeria Paez Entre: 153;San Juan;;
207;15-3-2000;7/11/69;masculino;Alberto;Cabello;alberto.cabello@gmail.com;19 198;LA PLATA;;Buenos Aires;;
208;16-3-2000;19/2/63;masculino;Jose Fernando;Peñalosa;jose_fernando.peñalosa@gmail.com;Av. Caseros 4026;Nueva Pompeya;Referencia: Por favor enviar cualquier dia habil antes de las 16.30hs.;Capital Federal;;
209;16-3-2000;17/3/57;femenino;Esperanza;Fernandez;esperanza.fernandez@gmail.com;Avenida Aconquija 2057;Yerba Buena;Referencia: Fachada Roja, porton negro;Tucuman;;
210;16-3-2000;6/3/95;masculino;Roberto;Jaramillo;roberto.jaramillo@gmail.com;El Vinal Manzana 13 Lote 4 Barrio Los Flores 1027;Santiago del Estero;Referencia: Frente A Barda Rotulada De Jarritos, Casa verde claro Porton Blanco Treboles blancos.;Santiago del Estero;;
211;16-3-2000;16/11/45;masculino;Alessandro;Rodriguez;alessandro.rodriguez@gmail.com;Berutti 2565;Santa Fe;;Santa Fe;;
212;16-3-2000;11/11/98;masculino;Guillermo;Salazar;guillermo.salazar@gmail.com;Ricardo Palma 824;Lomas De Zamora;;Buenos Aires;;
213;16-3-2000;17/2/71;masculino;Facundo;Maza;facundo.maza@gmail.com;Sobre ruta 14 SN;Misiones;;Misiones;;
214;17-3-2000;16/9/61;masculino;Angelo;Parra;angelo.parra@gmail.com;Gallo 1606;Recoleta;Porton gris - 9 a 18 Referencia: Porton gris - lunes a sabado de 9 a 18hs - fuera de ese horario contactarse al 1151096946 para combinar.;Capital Federal;;
215;18-3-2000;19/2/51;masculino;Maxime;Llanos;maxime.llanos@gmail.com;Formosa 717;Escobar;Referencia: Porton De Caño  Entre:;Buenos Aires;;
216;18-3-2000;16/2/42;femenino;Alba;Maldonado;alba.maldonado@gmail.com;Reconquista 1948;Avellaneda;Referencia: O sino en reconquista 1942 Entre: Cangallo y Campichuelo;Buenos Aires;;
217;18-3-2000;11/7/37;masculino;oliver;Huaman;oliver.huaman@gmail.com;Mza 204 Lote 6 SN;Cordoba - Valle escondido - Santina Norte;Referencia: ...;Cordoba;;
218;18-3-2000;9/12/75;masculino;Alexander;Novoa;alexander.novoa@gmail.com;Hernandarias 3256;Lanus Oeste;Pb;Buenos Aires;;
219;19-3-2000;3/8/56;masculino;Lucas;Campos;lucas.campos@gmail.com;Calle 853 1566;Villa la Florida;ENTRE 886 Y 885;Buenos Aires;;
220;19-3-2000;2/6/60;masculino;João;Prado;joão.prado@gmail.com;POTOSI 3824;Almagro;Referencia: PORTON DE FABRICA Entre: MEDRANO y SALGUERO;Capital Federal;;
221;20-3-2000;2/4/39;femenino;Malvina;Mendoza;malvina.mendoza@gmail.com;Schapira 649;Jujuy;no Referencia: no Entre: carretera las mesitas y privada Lopez Mateos;Jujuy;;
222;20-3-2000;8/1/86;femenino;Evelina;Roldan;evelina.roldan@gmail.com;Calle Traful 353;Zapala;Casa  Entre: traful y Mercado;Neuquen;;
223;20-3-2000;22/5/67;femenino;Chiara;Ojeda;chiara.ojeda@gmail.com;ROCA 1096;Santiago del Estero;;Santiago del Estero;;
224;21-3-2000;22/5/55;masculino;Emilio;Pagano;emilio.pagano@gmail.com;LARREA 166;Bella Vista;Referencia: esquina Andresito, barrio Curuchet;Buenos Aires;;
225;21-3-2000;29/12/99;femenino;Seraphine;Galvez;seraphine.galvez@gmail.com;Hernandez 145;San Bernardo Del Tuyu;;Buenos Aires;;
226;21-3-2000;9/6/93;masculino;Sergio;Barros;sergio.barros@gmail.com;legit 3313;Misiones;;Misiones;;
227;22-3-2000;25/7/54;femenino;Elysia;Flores;elysia.flores@gmail.com;Islas malvinas 3860 SN;Santiago del Estero;Referencia: si no Estoy  Resivira LOEZA  AYALA  MARIA DE JESuS Entre: correjidora y 12 de octubre;Santiago del Estero;;
228;22-3-2000;29/8/36;masculino;Alexis;Ortega;alexis.ortega@gmail.com;almagro 2342;Ituzaingo;6 Dpto A  Entre: Olazabal y Blanco Encalada - 2229;Buenos Aires;;
229;22-3-2000;30/6/48;femenino;Zara;Figueroa;zara.figueroa@gmail.com;Avellaneda 771;Alta Gracia;;Cordoba;;
230;22-3-2000;27/9/79;femenino;Natalia;Rossi;natalia.rossi@gmail.com;Mza 36 Lote 11 Maria Auxiliadora 2245;Santiago del Estero;;Santiago del Estero;;
231;23-3-2000;21/3/64;masculino;Luis Enrique;Silvestri;luis_enrique.silvestri@gmail.com;Av La Plata 1499;Parque Chacabuco;Referencia: Abierto Hasta Las 19:30hs. Luego De Las 19:30hs Entregar A 10 Cuadras Zelarrayan 1002 Caba.  1169169350;Capital Federal;;
232;23-3-2000;19/11/89;masculino;Miguel Antonio;Tejada;miguel_antonio.tejada@gmail.com;Gral Ramon Deheza 1779;Ituzaingo;Entre: Achaval Rodriguez Y Niceto Vega;Buenos Aires;;
233;24-3-2000;23/3/42;masculino;Andre;Tapia;andre.tapia@gmail.com;12 de October 0814;Colonia Liebigs;Referencia: Casa de doble plata, tejas. Ezq Laprida;Corrientes;;
234;24-3-2000;13/9/61;femenino;Pilar;Garcia;pilar.garcia@gmail.com;capitan candelaria 867 867;Salta;Referencia: Alado de una Tintoreria Entre: Entre av1 y av3;Salta;;
235;25-3-2000;23/8/56;femenino;Talia;Condori;talia.condori@gmail.com;Suipacha 1331;Maquinista F Savio;Casa 123 Referencia: Es un Barrio Cerrado, de nombre Maschwitz Privado, y estoy en la casa nro 123. Esta ubicado a unos cincuenta metros de la Ruta 26. Entre: Saavedra;Buenos Aires;;
236;25-3-2000;18/8/41;femenino;Karen;Arevalo;karen.arevalo@gmail.com;Av San Martin 120;Junin;;San Luis;;
237;25-3-2000;27/4/41;femenino;Agustina;Ortega;agustina.ortega@gmail.com;Calle Capitan General Ramon Freire 2443;coghlan;131-;Capital Federal;;
238;26-3-2000;13/2/66;femenino;Juniper;Medina;juniper.medina@gmail.com;25 de May 0107;Moron;Referencia: entregar a cualquier hora Entre: Julian Medina y Abraham Gonzalez;Buenos Aires;;
239;26-3-2000;26/1/42;femenino;Eliana;Sanchez;eliana.sanchez@gmail.com;Agustìn Magaldi 1691;Buenos Aires;Depto 1 Referencia: entre Santo Domingo y Rio Cuarto;Capital Federal;;
240;27-3-2000;9/12/47;masculino;Thiago;Rojas;thiago.rojas@gmail.com;Saavedra 66;Junin;66;Buenos Aires;;
241;27-3-2000;9/8/96;masculino;Zayn;D'Angelo;zayn.d'angelo@gmail.com;Eva Peron. 4266;Moron;;Buenos Aires;;
242;27-3-2000;23/2/34;femenino;Diana;Mamani;diana.mamani@gmail.com;albarellos 4658;Carapachay;;Buenos Aires;;
243;27-3-2000;23/1/98;femenino;Camila;Coronel;camila.coronel@gmail.com;8 de diciembre. SN;La Rioja;;La Rioja;;
244;27-3-2000;29/6/83;femenino;Betiana;Mamani;betiana.mamani@gmail.com;Calle Empedrada tierra colorada SN;Misiones;;Misiones;;
245;28-3-2000;31/5/40;masculino;Patricio;Castro;patricio.castro@gmail.com;Uspallata 1161;La Tablada;;Buenos Aires;;
246;29-3-2000;21/5/92;femenino;Lourdes;Lugo;lourdes.lugo@gmail.com;Juan B Justo 871;Palermo;2 B Referencia: El timbre a veces no suena, llamar al 1134992716 cuando estan abajo. Gracias. Entre: Paragua y y Charcas;Capital Federal;;
247;29-3-2000;5/9/31;masculino;Francesco;Quiroga;francesco.quiroga@gmail.com;rincon 947;San Cristobal;Entre: estados unidos y carlos calvo;Capital Federal;;
248;29-3-2000;13/3/52;masculino;George;Guzman;george.guzman@gmail.com;Santa Ana y apostoles SN;Misiones;45 Referencia: frente al oxxo coto solsticio. si no hay nadie. las puede dejar en la caseta de vigilancia Entre: arroyo seco y coto solsticio;Misiones;;
249;29-3-2000;22/11/41;femenino;Malvina;Medina;malvina.medina@gmail.com;Lacroze 678;Villa Sarmiento;;Buenos Aires;;
250;29-3-2000;5/9/85;masculino;Juan Carlos;Duarte;juan_carlos.duarte@gmail.com;Souriguez 1318;San Jose;15 Referencia: 15;Entre Rios;;
251;30-3-2000;25/3/98;masculino;Daniel;Ortiz;daniel.ortiz@gmail.com;Mza 21 lte 1B siglo19 38551;Santiago del Estero;Atras plaza independencia;Santiago del Estero;;
252;2-4-2000;15/3/93;masculino;Mateo;Caceres;mateo.caceres@gmail.com;ALVEAR 357;COMODORO RIVADAVIA;1a Referencia: 1a Entre: Scalabrini ortiz y Malabia;Chubut;;
253;2-4-2000;29/12/53;masculino;Charles;Vidal;charles.vidal@gmail.com;Lanin 735;Rafael Castillo;Referencia: Distribuidora de carnes;Buenos Aires;;
254;2-4-2000;5/9/57;masculino;Giorgio;Callisaya;giorgio.callisaya@gmail.com;Malaver 5419;Santa Fe;;Santa Fe;;
255;2-4-2000;13/11/49;masculino;Sergio;Ferretti;sergio.ferretti@gmail.com;Manzana C 8;Santiago del Estero;;Santiago del Estero;;
256;4-4-2000;11/4/83;masculino;Nicolas;Benedetti;nicolas.benedetti@gmail.com;Avenida 9 de Julio SN;Posta Cambio A Zalazar;Referencia: Detras de la EPEP N146, alquiler de Mirta Yanacon;Formosa;;
257;4-4-2000;14/6/90;masculino;Adrian;Giudice;adrian.giudice@gmail.com;Calle 8 565;La Plata;Referencia: Porton gris, casi esquina alameda sur;Buenos Aires;;
258;4-4-2000;4/11/77;femenino;Ariana;Ortiz;ariana.ortiz@gmail.com;Codigo 2404 656;Comodoro Rivadavia;;Chubut;;
259;4-4-2000;3/11/96;masculino;Andres;Apaza;andres.apaza@gmail.com;Malvinas argentinas 52;Zapala;;Neuquen;;
260;5-4-2000;3/4/93;masculino;Vittorio;Evans;vittorio.evans@gmail.com;Monseñior Piaggio 646;Lomas de Zamora;Referencia: Casa Amarilla 3 Pisos, Fachada Porto Cafe Entre: Insurgentes y Cto. Rafael Martines de la Torre;Buenos Aires;;
261;5-4-2000;15/7/82;masculino;Marcos;Ferrara;marcos.ferrara@gmail.com;sarg cabral 1574;totoras;Referencia: Frente Rejas Negras Entre: san martin y fray luis beltran;Santa Fe;;
262;5-4-2000;17/7/64;femenino;Antonella;Ticona;antonella.ticona@gmail.com;Corrientes 5012;Villa Crespo;Kiosco Referencia: Es un kiosco Entre: Araoz y Julian alvarez;Capital Federal;;
263;5-4-2000;5/6/48;masculino;Sebastian;Medina;sebastian.medina@gmail.com;126 8y9 1678;Berisso;;Buenos Aires;;
264;6-4-2000;29/1/33;femenino;Gabriela;Giannini;gabriela.giannini@gmail.com;Avda tucuman 214;Colonia Santa Rosa;Avda Belgrano 110;Corrientes;;
265;6-4-2000;22/7/47;femenino;Samara;Ortega;samara.ortega@gmail.com;Segurola 2168;Monte Castro;;Capital Federal;;
266;7-4-2000;16/1/48;masculino;Pierre;Giordano;pierre.giordano@gmail.com;Warnes 375;Villa Crespo;Referencia: Local de motos de 8 a 18hs Entre: Araoz y Scalabrini Ortiz;Capital Federal;;
267;7-4-2000;7/7/50;femenino;Victoria;Santa Cruz;victoria.santa_cruz@gmail.com;zeppelin 6358;Gonzalez Catan;Referencia: ferreteria el Rafa Entre: apipe y Antequera;Buenos Aires;;
268;7-4-2000;28/10/89;femenino;Xiomara;Duarte;xiomara.duarte@gmail.com;San Juan 1788;Santiago del Estero;Referencia: casa verde, 1 piso. como referencia esta un restaurante llamado apple wings en la entrada de la calle,;Santiago del Estero;;
269;7-4-2000;8/8/51;masculino;Carlos Andres;Alarcon;carlos_andres.alarcon@gmail.com;Entre Rios 839;Balvanera;;Capital Federal;;
270;8-4-2000;25/3/69;femenino;Camila;Mendez;camila.mendez@gmail.com;Cisneros 4149;San Justo;Referencia: saguan gris Entre: violetas y periferico;Buenos Aires;;
271;8-4-2000;16/8/97;femenino;Isadora;Huaman;isadora.huaman@gmail.com;San martin 459;Santiago del Estero;Referencia: es un complejo de apartamentos a mitad de cuadra es un pasillo ancho es  el apartamento N 13;Santiago del Estero;;
272;8-4-2000;31/8/43;masculino;Andres;Sorrentino;andres.sorrentino@gmail.com;Av. Corrientes 2147;Balvanera;"Referencia: Diaan Distribuidora Estamos hasta las 18.30hs
y Sabados hasta las 15hs";Capital Federal;;
273;8-4-2000;18/2/42;femenino;Josefina;Alarcon;josefina.alarcon@gmail.com;Galicia 270;Villa Crespo;Referencia: Casa Con Rejas Entre: Hidalgo y Olaya;Capital Federal;;
274;8-4-2000;18/4/91;masculino;Larry;Castillo;larry.castillo@gmail.com;Bragado SN;Mataderos;;Capital Federal;;
275;8-4-2000;9/11/72;femenino;Zariyah;Bruno;zariyah.bruno@gmail.com;av libertador 6091;Belgrano;;Capital Federal;;
276;9-4-2000;15/4/52;femenino;Seraphina;Suazo;seraphina.suazo@gmail.com;Avellaneda 312;Santiago del Estero;1 Referencia: 1 Entre: 16 de septiembre y jerusalem;Santiago del Estero;;
277;9-4-2000;9/5/61;masculino;Timothy;Mamani;timothy.mamani@gmail.com;Narciso Gomez 578;Santiago del Estero;;Santiago del Estero;;
278;9-4-2000;16/7/66;femenino;Diana;Correa;diana.correa@gmail.com;Jwjwjwjnsnsn SN;Misiones;;Misiones;;
279;10-4-2000;30/9/62;femenino;Zoya;Rios;zoya.rios@gmail.com;Luis Viale 2410;Villa Gral. Mitre;275 Referencia: Casa beige de 2 pisos porton verde  Entre: 16 de septiembre  y Pino suarez;Capital Federal;;
280;10-4-2000;23/4/36;masculino;Ulises;Vazquez;ulises.vazquez@gmail.com;dorrego 1298;comodoro rivadavia;A Referencia: A lado de negocio RHO, esta a pie de carretera 2 cuadras antes de llegar al mercado del 13, yendo del aeropuerto a guadalajara Entre: calle:San Francisco y calle:San Juan;Chubut;;
281;10-4-2000;7/6/70;femenino;Gianna;Herrera;gianna.herrera@gmail.com;General Rivas 216;Bella Vista;;Buenos Aires;;
282;11-4-2000;18/12/80;masculino;Andre;Anderson;andre.anderson@gmail.com;Los helechos SN;Misiones;0;Misiones;;
283;12-4-2000;24/7/92;femenino;Bruna;Guzman;bruna.guzman@gmail.com;baigorria 4200;Villa Devoto;Referencia: CASA AMARILLO MOSTAZA Y CANCEL NEGRO Entre: TRAFALGAR y SOMOSIERRA;Capital Federal;;
